likes,sport,followers,statuses_count,text_stemmed,text_lemmatized,text_string
0,cricket,1510,152575,"['strike', 'sort', 'guy', 'want', 'independ', 'decid', 'england', 'cricket', 'match', 'lord', 'fair']","['strike', 'sort', 'guy', 'want', 'independence', 'decided', 'england', 'cricket', 'match', 'lord', 'fair']",strike  sort  guy  want  independence  decided  england  cricket  match  lord  fair
15,cricket,3656,13482,"['hold', 'use', 'secur', 'precaut', 'obvious', 'everi', 'prioriti', 'differ', 'isol', 'game', 'someth', 'happen', 'ten', 'year', 'ago', 'cricket']","['holding', 'useful', 'security', 'precaution', 'obviously', 'every', 'priority', 'different', 'isolated', 'game', 'something', 'happened', 'ten', 'year', 'ago', 'cricket']",holding  useful  security  precaution  obviously  every  priority  different  isolated  game  something  happened  ten  year  ago  cricket
1,cricket,162,1784,"['cricket', 'instead']","['cricket', 'instead']",cricket  instead
0,cricket,320,1718,"['mayb', 'fatten', 'ratio', 'cricket', 'nois']","['maybe', 'fatten', 'ratio', 'cricket', 'noise']",maybe  fatten  ratio  cricket  noise
180,cricket,69768,55710,"['cricket', 'need', 'take', 'climat', 'chang', 'serious']","['cricket', 'need', 'take', 'climate', 'change', 'seriously']",cricket  need  take  climate  change  seriously
55,cricket,5215,4611,"['studi', 'doctor', 'becam', 'cricket', 'expert', 'amp', 'fail', 'marri', 'lawyer', 'judg', 'amp', 'brokerag']","['studied', 'doctor', 'became', 'cricket', 'expert', 'amp', 'failed', 'married', 'lawyer', 'judge', 'amp', 'brokerage']",studied  doctor  became  cricket  expert  amp  failed  married  lawyer  judge  amp  brokerage
0,cricket,1491,63223,"['cricket', 'bore', 'airport', 'ye', 'shambl', 'sure', 'realli', 'see', 'judiciari', 'subvert', 'see', 'attempt', 'subvers', 'biggest', 'democrat', 'exercis', 'countri', 'histori', 'though', 'lib', 'polici', 'anyway', 'hope', 'well']","['cricket', 'bored', 'airport', 'yes', 'shamble', 'sure', 'really', 'see', 'judiciary', 'subverted', 'see', 'attempted', 'subversion', 'biggest', 'democratic', 'exercise', 'country', 'history', 'though', 'lib', 'policy', 'anyway', 'hope', 'well']",cricket  bored  airport  yes  shamble  sure  really  see  judiciary  subverted  see  attempted  subversion  biggest  democratic  exercise  country  history  though  lib  policy  anyway  hope  well
0,cricket,2,4,"['like', 'cricket', 'disabl', 'messag', 'detail', 'cricket', 'club']","['like', 'cricket', 'disabled', 'message', 'detail', 'cricket', 'club']",like  cricket  disabled  message  detail  cricket  club
0,cricket,52,3795,"['cricket', 'season', 'alreadi', 'start', 'well', 'domest', 'one', 'day', 'tournament', 'rule', 'footbal', 'season', 'finish']","['cricket', 'season', 'already', 'started', 'well', 'domestic', 'one', 'day', 'tournament', 'rule', 'football', 'season', 'finished']",cricket  season  already  started  well  domestic  one  day  tournament  rule  football  season  finished
0,cricket,310,625,"['cricket', 'club', 'match', 'report', 'week']","['cricket', 'club', 'match', 'report', 'week']",cricket  club  match  report  week
1,cricket,131,2744,"['footbal', 'bristol', 'rover', 'amp', 'cricket']","['football', 'bristol', 'rover', 'amp', 'cricket']",football  bristol  rover  amp  cricket
30,cricket,2386,74614,"['gross', 'promis', 'life', 'lo', 'whole', 'mega', 'cricket', 'team', 'neg', 'tweet', 'stand', 'word']","['gross', 'promise', 'life', 'lo', 'whole', 'mega', 'cricket', 'team', 'negative', 'tweet', 'stand', 'word']",gross  promise  life  lo  whole  mega  cricket  team  negative  tweet  stand  word
0,cricket,234,4234,"['good', 'imagin', 'saw', 'boundari', 'catch', 'cricket']","['good', 'imagine', 'saw', 'boundary', 'catch', 'cricket']",good  imagine  saw  boundary  catch  cricket
0,cricket,59,5061,"['love', 'watch', 'play', 'fantast', 'son', 'met', 'day', 'beat', 'final', 'lord', 'inspir', 'field', 'enjoy', 'new', 'role', 'futur', 'cricket', 'great', 'hand']","['loved', 'watching', 'play', 'fantastic', 'son', 'met', 'day', 'beat', 'final', 'lord', 'inspiration', 'field', 'enjoy', 'new', 'role', 'future', 'cricket', 'great', 'hand']",loved  watching  play  fantastic  son  met  day  beat  final  lord  inspiration  field  enjoy  new  role  future  cricket  great  hand
0,cricket,670,158766,"['sport', 'agenda', 'bill', 'loyal', 'lord', 'season', 'ticket', 'holder']","['sport', 'agenda', 'bill', 'loyal', 'lord', 'season', 'ticket', 'holder']",sport  agenda  bill  loyal  lord  season  ticket  holder
1,cricket,721,35724,['cricket'],['cricket'],cricket
0,cricket,1441,19600,"['sad', 'see', 'holder', 'public', 'offic', 'play', 'game', 'polit', 'local', 'cricket', 'club']","['sad', 'see', 'holder', 'public', 'office', 'playing', 'game', 'politics', 'local', 'cricket', 'club']",sad  see  holder  public  office  playing  game  politics  local  cricket  club
0,cricket,135,8033,"['club', 'youth', 'footbal', 'cricket', 'club']","['club', 'youth', 'football', 'cricket', 'club']",club  youth  football  cricket  club
1,cricket,148,1999,"['jump', 'pen', 'fan', 'would', 'entertain', 'watch', 'cricket']","['jumping', 'pen', 'fan', 'would', 'entertaining', 'watching', 'cricket']",jumping  pen  fan  would  entertaining  watching  cricket
581,cricket,5761861,128344,"['happi', 'birthday', 'former', 'captain', 'one', 'modern', 'day', 'cricket', 'recogniz', 'voic', 'commentari', 'box', 'mark']","['happy', 'birthday', 'former', 'captain', 'one', 'modern', 'day', 'cricket', 'recognizable', 'voice', 'commentary', 'box', 'mark']",happy  birthday  former  captain  one  modern  day  cricket  recognizable  voice  commentary  box  mark
0,cricket,6468,18489,"['reaper', 'think', 'come', 'massiv', 'differ', 'perspect', 'happi', 'debat', 'think', 'agre', 'current', 'state', 'polit', 'shambl']","['reaper', 'think', 'coming', 'massively', 'different', 'perspective', 'happy', 'debate', 'think', 'agree', 'current', 'state', 'politics', 'shamble']",reaper  think  coming  massively  different  perspective  happy  debate  think  agree  current  state  politics  shamble
1,cricket,23,3264,"['cricket', 'provid', 'two', 'outstand', 'moment', 'sport', 'seen', 'long', 'time', 'year']","['cricket', 'provided', 'two', 'outstanding', 'moment', 'sport', 'seen', 'long', 'time', 'year']",cricket  provided  two  outstanding  moment  sport  seen  long  time  year
0,cricket,1533,41017,"['tunni', 'replay', 'footag', 'vike', 'clap', 'want', 'record', 'nephew', 'play', 'amp', 'cricket', 'team']","['tunny', 'replaying', 'footage', 'viking', 'clap', 'want', 'record', 'nephew', 'play', 'amp', 'cricket', 'team']",tunny  replaying  footage  viking  clap  want  record  nephew  play  amp  cricket  team
0,cricket,769,20634,"['argument', 'made', 'rule', 'came', 'effect', 'footbal', 'look', 'product', 'compar', 'back', 'much', 'better', 'realli', 'surpris', 'cricket', 'decid', 'go', 'protect', 'rout']","['argument', 'made', 'ruling', 'came', 'effect', 'football', 'looked', 'product', 'compared', 'back', 'much', 'better', 'really', 'surprise', 'cricket', 'decides', 'go', 'protective', 'route']",argument  made  ruling  came  effect  football  looked  product  compared  back  much  better  really  surprise  cricket  decides  go  protective  route
195,cricket,4283,2426,"['stargaz', 'grass', 'field', 'jun', 'scream', 'jun', 'someth', 'brush', 'left', 'leg', 'check', 'jun', 'leg', 'jun', 'oh', 'okay', 'fals', 'alarm', 'right', 'leg', 'jun', 'cricket', 'fuck']","['stargazing', 'grass', 'field', 'jun', 'scream', 'jun', 'something', 'brushed', 'left', 'leg', 'check', 'jun', 'leg', 'jun', 'oh', 'okay', 'false', 'alarm', 'right', 'leg', 'jun', 'cricket', 'fuck']",stargazing  grass  field  jun  scream  jun  something  brushed  left  leg  check  jun  leg  jun  oh  okay  false  alarm  right  leg  jun  cricket  fuck
1,cricket,11,868,"['cricket', 'might', 'want', 'conduct', 'bit', 'research', 'virtu']","['cricket', 'might', 'want', 'conduct', 'bit', 'research', 'virtue']",cricket  might  want  conduct  bit  research  virtue
1,cricket,385,16504,"['farewel', 'chang', 'cricket']","['farewell', 'changed', 'cricket']",farewell  changed  cricket
1,cricket,385,16504,"['call', 'god', 'cricket']","['called', 'god', 'cricket']",called  god  cricket
21,cricket,3556,8437,"['cricket', 'continu', 'disappoint', 'good', 'night']","['cricket', 'continues', 'disappoint', 'good', 'night']",cricket  continues  disappoint  good  night
0,cricket,614,2251,"['watch', 'today', 'actual', 'got', 'quit', 'excit', 'health', 'safeti', 'kick', 'drizzl', 'becom', 'dull', 'cricket']","['watching', 'today', 'actually', 'got', 'quite', 'exciting', 'health', 'safety', 'kicked', 'drizzle', 'becoming', 'dull', 'cricket']",watching  today  actually  got  quite  exciting  health  safety  kicked  drizzle  becoming  dull  cricket
2,cricket,646,63387,"['cricket', 'time', 'let', 'go']","['cricket', 'time', 'let', 'go']",cricket  time  let  go
15,cricket,346,1349,"['girl', 'boy', 'nomin', 'attend', 'nation', 'cricket', 'academi', 'support', 'govern', 'cc']","['girl', 'boy', 'nominated', 'attend', 'national', 'cricket', 'academy', 'supported', 'government', 'cc']",girl  boy  nominated  attend  national  cricket  academy  supported  government  cc
2307,cricket,221449,17644,"['first', 'captain', 'counti', 'cricket', 'happi', 'birthday', 'khan']","['first', 'captain', 'county', 'cricket', 'happy', 'birthday', 'khan']",first  captain  county  cricket  happy  birthday  khan
8,cricket,813,3680,"['lot', 'bat', 'plan', 'bit', 'piec', 'cricket', 'master', 'batter', 'day']","['lot', 'batting', 'planned', 'bit', 'piece', 'cricket', 'master', 'batter', 'day']",lot  batting  planned  bit  piece  cricket  master  batter  day
2,cricket,702,9906,"['yea', 'exactli', 'sure', 'id', 'form', 'cricket']","['yea', 'exactly', 'sure', 'id', 'form', 'cricket']",yea  exactly  sure  id  form  cricket
26,cricket,1022,2627,"['cricket', 'club', 'new', 'clubhous', 'develop', 'plan', 'today']","['cricket', 'club', 'new', 'clubhouse', 'development', 'plan', 'today']",cricket  club  new  clubhouse  development  plan  today
0,cricket,608,128212,"['think', 'version', 'realli', 'revit', 'game', 'cricket', 'peopl', 'littl', 'interest', 'day', 'test', 'match', 'one', 'entir', 'day', 'watch', 'one', 'day', 'version']","['think', 'version', 'really', 'revitalized', 'game', 'cricket', 'people', 'little', 'interest', 'day', 'test', 'match', 'one', 'entire', 'day', 'watch', 'one', 'day', 'version']",think  version  really  revitalized  game  cricket  people  little  interest  day  test  match  one  entire  day  watch  one  day  version
0,cricket,82,853,"['want', 'research', 'sq', 'scene', 'cricket', 'game', 'first', 'shit', 'written', 'like', 'pain', 'romanc']","['want', 'researched', 'sq', 'scene', 'cricket', 'game', 'first', 'shit', 'written', 'like', 'painful', 'romance']",want  researched  sq  scene  cricket  game  first  shit  written  like  painful  romance
4,cricket,346,1349,"['church', 'back', 'cricket', 'oval']","['church', 'back', 'cricket', 'oval']",church  back  cricket  oval
2,cricket,717,6681,"['mom', 'like', 'cricket', 'know', 'anyth', 'saw', 'movi', 'show', 'pictur', 'said', 'exactli', 'look', 'like']","['mom', 'like', 'cricket', 'know', 'anything', 'saw', 'movie', 'showed', 'picture', 'said', 'exactly', 'looking', 'like']",mom  like  cricket  know  anything  saw  movie  showed  picture  said  exactly  looking  like
1,cricket,701,22861,"['name', 'cricket']","['name', 'cricket']",name  cricket
0,cricket,268,52766,"['para', 'creat', 'histori']","['para', 'create', 'history']",para  create  history
1,cricket,190,2270,"['see', 'episod', 'cricket', 'bat', 'rounder', 'career', 'face', 'anoth', 'game', 'season', 'get', 'roll', 'look', 'make', 'cricket', 'ash']","['see', 'episode', 'cricket', 'batting', 'rounder', 'career', 'face', 'another', 'game', 'season', 'getting', 'roll', 'look', 'make', 'cricket', 'ash']",see  episode  cricket  batting  rounder  career  face  another  game  season  getting  roll  look  make  cricket  ash
0,cricket,1491,63223,"['cricket', 'think', 'refer', 'person', 'dictat', 'ask', 'gener', 'elect', 'world', 'experi', 'subvert', 'judiciari', 'exactli']","['cricket', 'think', 'referring', 'person', 'dictator', 'ask', 'general', 'election', 'world', 'experience', 'subverting', 'judiciary', 'exactly']",cricket  think  referring  person  dictator  ask  general  election  world  experience  subverting  judiciary  exactly
1,cricket,4728,25245,"['cricket', 'club', 'tripl', 'gang', 'set', 'sale', 'club', 'mayb', 'interest', 'collect', 'bristol']","['cricket', 'club', 'triple', 'gang', 'set', 'sale', 'club', 'maybe', 'interested', 'collection', 'bristol']",cricket  club  triple  gang  set  sale  club  maybe  interested  collection  bristol
1697,cricket,163791,39547,"['hold', 'apprehens', 'fear', 'secur', 'come', 'problem', 'good', 'encourag', 'news', 'play', 'intern', 'match', 'cricket']","['holding', 'apprehension', 'fear', 'security', 'come', 'problem', 'good', 'encouraging', 'news', 'play', 'international', 'match', 'cricket']",holding  apprehension  fear  security  come  problem  good  encouraging  news  play  international  match  cricket
10,cricket,11312,13995,"['camp', 'group', 'boy', 'one', 'girl', 'must', 'year', 'age', 'st', 'note', 'govern', 'happili', 'invit', 'nomin', 'commonwealth', 'countri', 'play', 'cricket', 'includ', 'nomin', 'particip']","['camp', 'group', 'boy', 'one', 'girl', 'must', 'year', 'age', 'st', 'note', 'government', 'happily', 'invited', 'nomination', 'commonwealth', 'country', 'playing', 'cricket', 'including', 'nominate', 'participant']",camp  group  boy  one  girl  must  year  age  st  note  government  happily  invited  nomination  commonwealth  country  playing  cricket  including  nominate  participant
2432,cricket,163791,39547,"['hold', 'great', 'back', 'food', 'hospit', 'realli', 'good', 'weather', 'improv', 'last', 'coupl', 'day', 'great', 'catch', 'former', 'player', 'cricket']","['holding', 'great', 'back', 'food', 'hospitality', 'really', 'good', 'weather', 'improved', 'last', 'couple', 'day', 'great', 'catch', 'former', 'player', 'cricket']",holding  great  back  food  hospitality  really  good  weather  improved  last  couple  day  great  catch  former  player  cricket
29,cricket,11312,13995,"['govt', 'board', 'control', 'cricket', 'organ', 'commonwealth', 'youth', 'cricket', 'camp', 'nation', 'cricket', 'academi', 'st', 'th', 'object', 'build', 'bond', 'among', 'youth', 'commonwealth', 'countri']","['govt', 'board', 'control', 'cricket', 'organizing', 'commonwealth', 'youth', 'cricket', 'camp', 'national', 'cricket', 'academy', 'st', 'th', 'objective', 'building', 'bond', 'among', 'youth', 'commonwealth', 'country']",govt  board  control  cricket  organizing  commonwealth  youth  cricket  camp  national  cricket  academy  st  th  objective  building  bond  among  youth  commonwealth  country
1,cricket,23,272,"['probabl', 'come', 'cricket', 'bat', 'ride', 'fuck', 'hors', 'posh', 'cunt']","['probably', 'come', 'cricket', 'bat', 'riding', 'fucking', 'horse', 'posh', 'cunt']",probably  come  cricket  bat  riding  fucking  horse  posh  cunt
6,cricket,652,22560,"['great', 'day', 'educ', 'teacher', 'cricket', 'awar', 'spread', 'great', 'see', 'four', 'group', 'provid', 'excel', 'session', 'end', 'day', 'realli', 'impress', 'develop', 'last', 'month', 'well', 'done']","['great', 'day', 'educating', 'teacher', 'cricket', 'awareness', 'spreading', 'great', 'see', 'four', 'group', 'providing', 'excellent', 'session', 'end', 'day', 'really', 'impressed', 'development', 'last', 'month', 'well', 'done']",great  day  educating  teacher  cricket  awareness  spreading  great  see  four  group  providing  excellent  session  end  day  really  impressed  development  last  month  well  done
72,cricket,3337,14257,"['one', 'man', 'mission', 'promot', 'cricket', 'gimmick', 'need', 'money', 'bag', 'enthusiasm', 'love', 'cricket', 'let', 'make', 'cricket', 'global']","['one', 'man', 'mission', 'promote', 'cricket', 'gimmick', 'needed', 'money', 'bag', 'enthusiasm', 'love', 'cricket', 'let', 'make', 'cricket', 'global']",one  man  mission  promote  cricket  gimmick  needed  money  bag  enthusiasm  love  cricket  let  make  cricket  global
12,cricket,6085,7499,"['friend', 'receiv', 'cricket', 'award', 'outstand', 'servic', 'cricket', 'bark', 'work', 'he', 'done', 'realli', 'turn', 'life', 'around', 'proud']","['friend', 'received', 'cricket', 'award', 'outstanding', 'service', 'cricket', 'barking', 'work', 'he', 'done', 'really', 'turned', 'life', 'around', 'proud']",friend  received  cricket  award  outstanding  service  cricket  barking  work  he  done  really  turned  life  around  proud
1449,cricket,163791,39547,"['hold', 'via', 'dawn', 'use', 'secur', 'precaut', 'obvious', 'everi', 'prioriti', 'differ', 'isol', 'game', 'someth', 'happen', 'ten', 'year', 'ago', 'cricket']","['holding', 'via', 'dawn', 'useful', 'security', 'precaution', 'obviously', 'every', 'priority', 'different', 'isolated', 'game', 'something', 'happened', 'ten', 'year', 'ago', 'cricket']",holding  via  dawn  useful  security  precaution  obviously  every  priority  different  isolated  game  something  happened  ten  year  ago  cricket
1,cricket,6468,18489,"['reaper', 'one', 'tri', 'subvert', 'parliament', 'judiciari']","['reaper', 'one', 'tried', 'subvert', 'parliament', 'judiciary']",reaper  one  tried  subvert  parliament  judiciary
5385,cricket,758824,21657,"['sir', 'sir', 'boycott', 'massiv', 'congratul', 'two', 'england', 'cricket', 'legend', 'award', 'knighthood']","['sir', 'sir', 'boycott', 'massive', 'congratulation', 'two', 'england', 'cricket', 'legend', 'awarded', 'knighthood']",sir  sir  boycott  massive  congratulation  two  england  cricket  legend  awarded  knighthood
0,cricket,28,391,"['hello', 'music', 'cricket']","['hello', 'music', 'cricket']",hello  music  cricket
1,cricket,427,1370,"['great', 'opportun', 'girl', 'keep', 'play', 'cricket', 'winter', 'month', 'speak', 'green', 'inform']","['great', 'opportunity', 'girl', 'keep', 'playing', 'cricket', 'winter', 'month', 'speak', 'green', 'information']",great  opportunity  girl  keep  playing  cricket  winter  month  speak  green  information
5,cricket,575,2190,"['everi', 'free', 'indoor', 'cricket', 'session', 'avail', 'yr', 'old', 'pm', 'fund', 'till', 'next', 'year', 'coach', 'keep', 'fit', 'healthi', 'thank', 'provid', 'session']","['every', 'free', 'indoor', 'cricket', 'session', 'available', 'yr', 'old', 'pm', 'funded', 'till', 'next', 'year', 'coach', 'keep', 'fit', 'healthy', 'thanks', 'providing', 'session']",every  free  indoor  cricket  session  available  yr  old  pm  funded  till  next  year  coach  keep  fit  healthy  thanks  providing  session
0,cricket,848,122,"['made', 'except', 'etc', 'would', 'mean', 'born', 'wale', 'born', 'cricket', 'could', 'get', 'passport', 'could', 'play', 'comp', 'would', 'undermin', 'attempt', 'limit', 'counti', 'cricket', 'qualifi', 'player']","['made', 'exception', 'etc', 'would', 'mean', 'born', 'wale', 'born', 'cricketer', 'could', 'get', 'passport', 'could', 'play', 'comp', 'would', 'undermine', 'attempt', 'limit', 'county', 'cricket', 'qualified', 'player']",made  exception  etc  would  mean  born  wale  born  cricketer  could  get  passport  could  play  comp  would  undermine  attempt  limit  county  cricket  qualified  player
1,cricket,3,7,"['cricket', 'soon', 'day', 'go', 'live']","['cricket', 'soon', 'day', 'go', 'live']",cricket  soon  day  go  live
0,cricket,209,93983,"['cricket', 'board', 'set', 'deadlin', 'confirm', 'team', 'particip']","['cricket', 'board', 'set', 'deadline', 'confirm', 'team', 'participation']",cricket  board  set  deadline  confirm  team  participation
1,cricket,131,8885,"['seen', 'age', 'anyway', 'good', 'end', 'usual', 'crap', 'deal', 'enjoy', 'cricket', 'whilst', 'would', 'like', 'take', 'world', 'cup', 'win', 'win', 'back', 'ash', 'other', 'may', 'well', 'disagre', 'view']","['seen', 'age', 'anyway', 'good', 'end', 'usual', 'crap', 'deal', 'enjoyed', 'cricket', 'whilst', 'would', 'liked', 'take', 'world', 'cup', 'win', 'winning', 'back', 'ash', 'others', 'may', 'well', 'disagree', 'view']",seen  age  anyway  good  end  usual  crap  deal  enjoyed  cricket  whilst  would  liked  take  world  cup  win  winning  back  ash  others  may  well  disagree  view
2280,cricket,18579,103,"['even', 'major', 'anxieti', 'issu', 'deal', 'struggl', 'pain', 'one', 'ever', 'fulli', 'understand', 'fought', 'back', 'thing', 'beyond', 'extraordinari', 'cricket', 'field', 'thank', 'inspir', 'million', 'us', 'miss', 'time']","['even', 'major', 'anxiety', 'issue', 'dealing', 'struggle', 'pain', 'one', 'ever', 'fully', 'understand', 'fought', 'back', 'thing', 'beyond', 'extraordinary', 'cricket', 'field', 'thank', 'inspiring', 'million', 'u', 'missed', 'time']",even  major  anxiety  issue  dealing  struggle  pain  one  ever  fully  understand  fought  back  thing  beyond  extraordinary  cricket  field  thank  inspiring  million  u  missed  time
2,cricket,554,24115,"['cricket', 'top', 'ting', 'afternoon', 'nice', 'lime']","['cricket', 'top', 'ting', 'afternoon', 'nice', 'lime']",cricket  top  ting  afternoon  nice  lime
0,cricket,198,106124,"['dream', 'fantasi', 'cricket', 'ten', 'best', 'tip', 'told', 'video', 'definit', 'help', 'earn', 'money', 'sourc']","['dream', 'fantasy', 'cricket', 'ten', 'best', 'tip', 'told', 'video', 'definitely', 'help', 'earning', 'money', 'source']",dream  fantasy  cricket  ten  best  tip  told  video  definitely  help  earning  money  source
0,cricket,59,1587,"['cricket', 'broadcast', 'pander', 'terrifi', 'never', 'land', 'anoth', 'interview']","['cricket', 'broadcaster', 'pander', 'terrified', 'never', 'land', 'another', 'interview']",cricket  broadcaster  pander  terrified  never  land  another  interview
1,cricket,701,22861,"['love', 'name', 'cricket']","['love', 'name', 'cricket']",love  name  cricket
9407,cricket,8375004,53932,"['happi', 'call', 'age', 'fraud', 'serious', 'detriment', 'cricket', 'exagger', 'import', 'cricket', 'temptat', 'stay', 'longer', 'unfair', 'year', 'old', 'left', 'suffer', 'comparison', 'someon', 'older']","['happy', 'called', 'age', 'fraud', 'seriously', 'detrimental', 'cricket', 'exaggerated', 'importance', 'cricket', 'temptation', 'stay', 'longer', 'unfair', 'year', 'old', 'left', 'suffers', 'comparison', 'someone', 'older']",happy  called  age  fraud  seriously  detrimental  cricket  exaggerated  importance  cricket  temptation  stay  longer  unfair  year  old  left  suffers  comparison  someone  older
1,cricket,1491,63223,"['cricket', 'dictat', 'ask', 'gener', 'elect', 'time', 'must', 'worst', 'fuck', 'dictat', 'histori']","['cricket', 'dictator', 'asked', 'general', 'election', 'time', 'must', 'worst', 'fucking', 'dictator', 'history']",cricket  dictator  asked  general  election  time  must  worst  fucking  dictator  history
2,cricket,79,1579,"['hate', 'cricket', 'honesti']","['hate', 'cricket', 'honesty']",hate  cricket  honesty
0,cricket,5980,123473,"['would', 'test', 'cricket', 'except', 'ca', 'sold', 'punter', 'also', 'intend', 'non', 'major', 'like', 'limit', 'over', 'exclus', 'shown', 'fox', 'invok', 'huge', 'backlash', 'unsur', 'end', 'soon', 'find']","['would', 'test', 'cricket', 'except', 'ca', 'sold', 'punter', 'also', 'intended', 'non', 'major', 'like', 'limited', 'over', 'exclusively', 'shown', 'fox', 'invoked', 'huge', 'backlash', 'unsure', 'ended', 'soon', 'find']",would  test  cricket  except  ca  sold  punter  also  intended  non  major  like  limited  over  exclusively  shown  fox  invoked  huge  backlash  unsure  ended  soon  find
0,cricket,9140,26660,"['think', 'ace', 'cricket', 'design']","['thinking', 'ace', 'cricket', 'designing']",thinking  ace  cricket  designing
1,cricket,608,669,"['usual', 'delici', 'cater', 'team', 'also', 'crouch', 'end', 'cricket', 'club', 'fantast', 'place', 'event', 'venu']","['usual', 'delicious', 'catering', 'team', 'also', 'crouch', 'end', 'cricket', 'club', 'fantastic', 'place', 'event', 'venue']",usual  delicious  catering  team  also  crouch  end  cricket  club  fantastic  place  event  venue
1,cricket,732,6497,"['mole', 'cricket']","['mole', 'cricket']",mole  cricket
2,cricket,10612,32108,"['fanci', 'win', 'load', 'free', 'cricket', 'stuff', 'simpli', 'follow', 'instruct']","['fancy', 'winning', 'load', 'free', 'cricket', 'stuff', 'simply', 'follow', 'instruction']",fancy  winning  load  free  cricket  stuff  simply  follow  instruction
0,cricket,1391,58555,"['worth', 'read', 'one']","['worth', 'read', 'one']",worth  read  one
3,cricket,4639,7692,"['word', 'cricket', 'file', 'author', 'love']","['word', 'cricket', 'file', 'author', 'love']",word  cricket  file  author  love
0,cricket,1812,38115,"['like', 'cricket']","['like', 'cricket']",like  cricket
0,cricket,52,2626,"['good', 'luck', 'team', 'crowd', 'definit', 'support', 'team', 'broke', 'secur', 'myth', 'came', 'play', 'cricket', 'lover', 'enjoy', 'game', 'core', 'heart']","['good', 'luck', 'team', 'crowd', 'definitely', 'support', 'team', 'broke', 'security', 'myth', 'came', 'play', 'cricket', 'lover', 'enjoy', 'game', 'core', 'heart']",good  luck  team  crowd  definitely  support  team  broke  security  myth  came  play  cricket  lover  enjoy  game  core  heart
8,cricket,6468,18489,"['watch', 'news', 'tonight', 'kid', 'glove', 'easi', 'see', 'dictat', 'get', 'away', 'subvert', 'democraci', 'judiciari', 'get', 'away', 'outrag', 'person', 'transgress', 'without', 'censur']","['watching', 'news', 'tonight', 'kid', 'glove', 'easy', 'see', 'dictator', 'get', 'away', 'subverting', 'democracy', 'judiciary', 'get', 'away', 'outrageous', 'personal', 'transgression', 'without', 'censure']",watching  news  tonight  kid  glove  easy  see  dictator  get  away  subverting  democracy  judiciary  get  away  outrageous  personal  transgression  without  censure
0,cricket,1223,6170,"['cricket', 'bad']","['cricket', 'bad']",cricket  bad
1,cricket,1118,49596,"['spider', 'cricket']","['spider', 'cricket']",spider  cricket
0,cricket,390,41,"['job', 'might', 'great', 'fit', 'cricket', 'bilingu', 'retail', 'sale', 'associ', 'goal']","['job', 'might', 'great', 'fit', 'cricket', 'bilingual', 'retail', 'sale', 'associate', 'goal']",job  might  great  fit  cricket  bilingual  retail  sale  associate  goal
0,cricket,1540,2314,"['think', 'like', 'sago', 'pud', 'known', 'colloqui', 'frog', 'spawn']","['think', 'like', 'sago', 'pudding', 'known', 'colloquially', 'frog', 'spawn']",think  like  sago  pudding  known  colloquially  frog  spawn
15998,cricket,14629451,1315,['thread'],['thread'],thread
0,cricket,16,16309,['cricket'],['cricket'],cricket
3,cricket,2897,15585,"['cricket', 'need', 'take', 'climat', 'chang', 'serious', 'well', 'known', 'climat', 'scientist']","['cricket', 'need', 'take', 'climate', 'change', 'seriously', 'well', 'known', 'climate', 'scientist']",cricket  need  take  climate  change  seriously  well  known  climate  scientist
0,cricket,813,3680,"['welcom', 'cricket', 'coach', 'world', 'ladi', 'cricket']","['welcome', 'cricket', 'coaching', 'world', 'lady', 'cricket']",welcome  cricket  coaching  world  lady  cricket
5,cricket,263,23754,"['cricket', 'small', 'round', 'poop', 'front', 'yard']","['cricket', 'small', 'round', 'poop', 'front', 'yard']",cricket  small  round  poop  front  yard
2,cricket,10077,12010,"['sun', 'call', 'set', 'coupl', 'year', 'back', 'sunlight', 'stay', 'alway', 'legaci', 'live', 'read']","['sun', 'called', 'set', 'couple', 'year', 'back', 'sunlight', 'stay', 'always', 'legacy', 'life', 'read']",sun  called  set  couple  year  back  sunlight  stay  always  legacy  life  read
1,cricket,900,442,"['cricket', 'bore', 'perhap', 'time', 'replac', 'competit', 'side']","['cricket', 'boring', 'perhaps', 'time', 'replace', 'competitive', 'side']",cricket  boring  perhaps  time  replace  competitive  side
0,cricket,875,34104,"['jeez', 'cricket', 'need', 'take', 'climat', 'chang', 'serious', 'say']","['jeez', 'cricket', 'need', 'take', 'climate', 'change', 'seriously', 'say']",jeez  cricket  need  take  climate  change  seriously  say
87,cricket,19327,40204,"['seriou', 'threat', 'climat', 'chang', 'pose', 'cricket']","['serious', 'threat', 'climate', 'change', 'pose', 'cricket']",serious  threat  climate  change  pose  cricket
1,cricket,231,210399,"['kind', 'half', 'owner', 'cricket', 'team', 'possibl', 'popular', 'non', 'intern', 'cricket', 'council', 'tournament', 'half', 'owner', 'team', 'high', 'sir', 'come', 'prime', 'minist', 'would']","['kind', 'half', 'owner', 'cricket', 'team', 'possibly', 'popular', 'non', 'international', 'cricket', 'council', 'tournament', 'half', 'owner', 'team', 'highness', 'sir', 'come', 'prime', 'minister', 'would']",kind  half  owner  cricket  team  possibly  popular  non  international  cricket  council  tournament  half  owner  team  highness  sir  come  prime  minister  would
0,cricket,184,11793,"['read', 'kid', 'name', 'cricket', 'cute', 'shit']","['read', 'kid', 'named', 'cricket', 'cute', 'shit']",read  kid  named  cricket  cute  shit
